"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"86430","Tabasco","Huimanguillo","NULL","Jose Mercedes Gamas","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","Pedregal 1a Secc","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","Pedregal Moctezuma 2da. Sección (Leyva)","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","San Manuel","Pueblo"
"86430","Tabasco","Huimanguillo","NULL","San Manuel Tenerife","Ejido"
"86430","Tabasco","Huimanguillo","NULL","Tierra Nueva 3a Secc","Ranchería"
"86432","Tabasco","Huimanguillo","NULL","Estación Zanapa","Paraje"
"86432","Tabasco","Huimanguillo","NULL","José María Pino Suárez 2da. Sección","Ranchería"
"86432","Tabasco","Huimanguillo","NULL","Paso de La Mina","Ranchería"
"86433","Tabasco","Huimanguillo","NULL","La Lucha de Huimanguillo","Ejido"
"86433","Tabasco","Huimanguillo","NULL","Marcelino Inorrueta de la Fuente","Colonia"
"86433","Tabasco","Huimanguillo","NULL","Tierra Nueva 4ta Sección","Ejido"
"86433","Tabasco","Huimanguillo","NULL","Venustiano Carranza","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Las Giraldas","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Ostiatán","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Ostiatán 3a Secc","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Paredón 1a Secc","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Paredón 1ra. Sección (El Porvenir)","Ejido"
"86434","Tabasco","Huimanguillo","NULL","Paredón 2a Secc","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Paredón 2da. Sección (Álvaro Obregón)","Ranchería"
"86434","Tabasco","Huimanguillo","NULL","Rafael Martinez de Escobar","Ejido"
"86436","Tabasco","Huimanguillo","NULL","Carrizal","Ranchería"
"86436","Tabasco","Huimanguillo","NULL","El Complejo","Ejido"
"86436","Tabasco","Huimanguillo","NULL","El Trébol (La Estrella)","Ranchería"
"86436","Tabasco","Huimanguillo","NULL","Encomendero","Ranchería"
"86436","Tabasco","Huimanguillo","NULL","La Gavia","Ranchería"
"86436","Tabasco","Huimanguillo","NULL","Pozo Azul","Ranchería"
"86436","Tabasco","Huimanguillo","NULL","San Antonio","Ranchería"
"86437","Tabasco","Huimanguillo","NULL","Enrique Rodríguez Cano","Ejido"
"86437","Tabasco","Huimanguillo","NULL","Francisco J Santamaria","Ranchería"
"86437","Tabasco","Huimanguillo","NULL","José Narciso Rovirosa","Ranchería"
"86438","Tabasco","Huimanguillo","NULL","Pedregal Moctezuma 1a Secc","Ejido"
"86440","Tabasco","Huimanguillo","NULL","Alto Amacohíte 3ra. Sección (Kilómetro 32)","Ranchería"
"86440","Tabasco","Huimanguillo","NULL","Caobanal 1ra. Sección (La Victoria)","Ranchería"
"86440","Tabasco","Huimanguillo","NULL","Estación Chontalpa","Villa"
"86440","Tabasco","Huimanguillo","NULL","La Arena","Ranchería"
"86440","Tabasco","Huimanguillo","NULL","Villa Flores 1a Secc","Ranchería"
"86442","Tabasco","Huimanguillo","NULL","Amacohite 1a Secc","Ranchería"
"86443","Tabasco","Huimanguillo","NULL","Caobanal 1a","Ranchería"
"86443","Tabasco","Huimanguillo","NULL","Caobanal 2a","Ranchería"
"86443","Tabasco","Huimanguillo","NULL","Francisco Sarabia","Ranchería"
"86443","Tabasco","Huimanguillo","NULL","Gregorio Méndez","Ranchería"
"86443","Tabasco","Huimanguillo","NULL","Jose Maria Morelos y Pavón","Ranchería"
"86444","Tabasco","Huimanguillo","NULL","Amacoite Abajo","Ranchería"
"86444","Tabasco","Huimanguillo","NULL","José María Pino Suárez","Ranchería"
"86444","Tabasco","Huimanguillo","NULL","Pedregal Moctezuma","Ranchería"
"86444","Tabasco","Huimanguillo","NULL","Pedregalito","Ranchería"
"86445","Tabasco","Huimanguillo","NULL","Pedregal Moctezuma 2a Secc","Ejido"
"86446","Tabasco","Huimanguillo","NULL","Carlos A. Madrazo","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","Chimalapa 1ra. Sección","Ejido"
"86446","Tabasco","Huimanguillo","NULL","Chimalapa 2da. Sección","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","Francisco J. Mujica","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","Gustavo Díaz Ordaz","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","La Candelaria","Ejido"
"86446","Tabasco","Huimanguillo","NULL","Las Flores","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","Villa de Guadalupe","Ranchería"
"86446","Tabasco","Huimanguillo","NULL","Villa Guadalupe 2a","Ranchería"
"86447","Tabasco","Huimanguillo","NULL","Mal Paso","Ejido"
"86449","Tabasco","Huimanguillo","NULL","Malpasito","Ejido"
"86453","Tabasco","Huimanguillo","NULL","El Cabrito","Ranchería"
"86453","Tabasco","Huimanguillo","NULL","El Pantano","Ranchería"
"86453","Tabasco","Huimanguillo","NULL","La Guadalupe (Cinco Mujeres)","Ranchería"
"86454","Tabasco","Huimanguillo","NULL","La Florida","Ranchería"
"86454","Tabasco","Huimanguillo","NULL","Roberto Madrazo Pintado","Ejido"
"86454","Tabasco","Huimanguillo","NULL","Salvador Neme Castillo","Ejido"
"86454","Tabasco","Huimanguillo","NULL","Tierra Colorada 1a Secc","Ranchería"
"86454","Tabasco","Huimanguillo","NULL","Tierra Colorada 2a Secc","Ranchería"
"86454","Tabasco","Huimanguillo","NULL","Tierra Colorada 3a Secc","Ranchería"
"86456","Tabasco","Huimanguillo","NULL","El Alvarado","Ranchería"
"86456","Tabasco","Huimanguillo","NULL","Guarumbo","Ranchería"
"86456","Tabasco","Huimanguillo","NULL","Las Panpas","Ranchería"
"86456","Tabasco","Huimanguillo","NULL","Licenciado Antonio Zamora Arrioja","Ejido"
"86456","Tabasco","Huimanguillo","NULL","Nuevo Progreso","Ejido"
"86456","Tabasco","Huimanguillo","NULL","Paso Del Rosario","Ranchería"
"86456","Tabasco","Huimanguillo","NULL","Rancho Nuevo","Ranchería"
"86830","Tabasco","Jalapa","NULL","Aquiles Serdán 2a Secc","Ranchería"
"86830","Tabasco","Jalapa","NULL","Astapa","Pueblo"
"86830","Tabasco","Jalapa","NULL","Benito Gonzalez","Ranchería"
"86830","Tabasco","Jalapa","NULL","Chipilinar 1a Secc","Ranchería"
"86830","Tabasco","Jalapa","NULL","Santo Domingo 2da. Sección","Ejido"
"86830","Tabasco","Jalapa","NULL","Tequila","Ejido"
"86830","Tabasco","Jalapa","NULL","Victor Fernandez Manero","Ranchería"
"86833","Tabasco","Jalapa","NULL","Tequila 1a Secc (La Aurora)","Ranchería"
"86833","Tabasco","Jalapa","NULL","Tequila 2a Secc (La Huacta)","Ranchería"
"86833","Tabasco","Jalapa","NULL","Tequila 3a Secc (Independencia)","Ranchería"
"86833","Tabasco","Jalapa","NULL","Tequila 4ta Sección","Ranchería"
"86834","Tabasco","Jalapa","NULL","Aquiles Serdán 3a Secc","Ranchería"
"86834","Tabasco","Jalapa","NULL","Chipilinar 4a Sección","Ranchería"
"86834","Tabasco","Jalapa","NULL","Emiliano Zapata","Ejido"
"86834","Tabasco","Jalapa","NULL","Loma de Vidal","Ranchería"
"86834","Tabasco","Jalapa","NULL","Mérida y Guarumo","Ranchería"
"86834","Tabasco","Jalapa","NULL","Puerto Rico","Ranchería"
"86835","Tabasco","Jalapa","NULL","El Dorado","Ejido"
"86835","Tabasco","Jalapa","NULL","Francisco J. Santa María (Cacao)","Ranchería"
"86835","Tabasco","Jalapa","NULL","La Unión","Ranchería"
"86835","Tabasco","Jalapa","NULL","Rio Teapa","Ranchería"
"86835","Tabasco","Jalapa","NULL","Victor Fernández Manero 2a Sección","Ranchería"
"86835","Tabasco","Jalapa","NULL","Victor Fernández Manero 3a Sección","Ranchería"
"86836","Tabasco","Jalapa","NULL","Aquiles Serdán 5a Secc","Ranchería"
"86836","Tabasco","Jalapa","NULL","El Espino","Ranchería"
"86836","Tabasco","Jalapa","NULL","San Cristóbal 1a Secc","Ranchería"
"86836","Tabasco","Jalapa","NULL","San Cristóbal 2a Secc","Ranchería"
"86836","Tabasco","Jalapa","NULL","Tulipán","Ranchería"
"86837","Tabasco","Jalapa","NULL","Aquiles Serdán 1a Secc","Pueblo"
"86837","Tabasco","Jalapa","NULL","Aquiles Serdán 4a Secc","Ranchería"
"86837","Tabasco","Jalapa","NULL","San Juan El Alto 1a Secc","Ranchería"
"86839","Tabasco","Jalapa","NULL","Miraflores","Ranchería"
"86840","Tabasco","Jalapa","NULL","Jahuacapa","Pueblo"
"86840","Tabasco","Jalapa","NULL","Progreso","Ranchería"
"86843","Tabasco","Jalapa","NULL","Chipilinar 1a Sección (La Lima)","Ranchería"
"86843","Tabasco","Jalapa","NULL","Chipilinar 2a Sección","Ranchería"
"86843","Tabasco","Jalapa","NULL","San Marcos","Ranchería"
"86843","Tabasco","Jalapa","NULL","San Miguel Afuera","Ejido"
"86844","Tabasco","Jalapa","NULL","Jalapa","Ejido"
"86849","Tabasco","Jalapa","NULL","Puyucatenco Norte","Ranchería"
"86850","Tabasco","Jalapa","NULL","Chichonal","Ranchería"
"86850","Tabasco","Jalapa","NULL","Jalapa","Fraccionamiento"
"86850","Tabasco","Jalapa","NULL","Jalapa","Ciudad"
"86850","Tabasco","Jalapa","NULL","San José","Fraccionamiento"
"86850","Tabasco","Jalapa","NULL","San Juan El Alto 2a Secc","Ranchería"
"86850","Tabasco","Jalapa","NULL","San Miguel de Afuera","Ranchería"
"86853","Tabasco","Jalapa","NULL","Chichonal 2a Sección","Ranchería"
"86853","Tabasco","Jalapa","NULL","Chichonal 3a Sección","Ranchería"
"86853","Tabasco","Jalapa","NULL","Chichonal 4a Sección","Ranchería"
"86853","Tabasco","Jalapa","NULL","Chipilinar 1a Sección (Guayacar)","Ranchería"
"86853","Tabasco","Jalapa","NULL","Chipilinar 3a Sección","Ejido"
"86853","Tabasco","Jalapa","NULL","El Cerro","Ranchería"
"86855","Tabasco","Jalapa","NULL","Calicanto 1a Secc","Ranchería"
"86856","Tabasco","Jalapa","NULL","San Miguel Adentro 2a Secc","Ranchería"
"86856","Tabasco","Jalapa","NULL","San Miguel de Adentro 1a Sección","Ranchería"
"86859","Tabasco","Jalapa","NULL","La Rinconada","Ranchería"
"86859","Tabasco","Jalapa","NULL","Puyacatengo Sur","Ranchería"
"86860","Tabasco","Jalapa","NULL","Calicanto","Ejido"
"86860","Tabasco","Jalapa","NULL","Calicanto 2a Secc","Ranchería"
"86860","Tabasco","Jalapa","NULL","Calicanto 3a Sección","Ranchería"
"86861","Tabasco","Jalapa","NULL","Huapacal 1a Secc","Ranchería"
"86863","Tabasco","Jalapa","NULL","Huapacal 2a Secc","Ranchería"
"86863","Tabasco","Jalapa","NULL","Montaña","Ranchería"
"86864","Tabasco","Jalapa","NULL","Guanal 1a Sección","Ranchería"
"86864","Tabasco","Jalapa","NULL","Guanal 2a Sección","Ranchería"
"86864","Tabasco","Jalapa","NULL","Guanal 3a Sección","Ranchería"
"86864","Tabasco","Jalapa","NULL","Montaña","Ejido"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","Amatitán","Pueblo"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","Gonzalez Pedrero","Fraccionamiento"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","Guadalupe","Barrio"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","Jalpa de Mendez Centro","Colonia"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","La Candelaria","Barrio"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","San Francisco de Asís","Barrio"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","San Luis","Barrio"
"86200","Tabasco","Jalpa de Méndez","Jalpa de Méndez","Santa Ana","Barrio"
"86201","Tabasco","Jalpa de Méndez","NULL","El Santuario","Ejido"
"86201","Tabasco","Jalpa de Méndez","NULL","Tapotzingo","Ejido"
"86203","Tabasco","Jalpa de Méndez","NULL","El Rio","Ranchería"
"86203","Tabasco","Jalpa de Méndez","NULL","Jalupa","Ejido"
"86203","Tabasco","Jalpa de Méndez","NULL","La Cruz","Ranchería"
"86203","Tabasco","Jalpa de Méndez","NULL","Tierras Peladas","Ranchería"
"86204","Tabasco","Jalpa de Méndez","NULL","Santa Ana (El Río)","Ejido"
"86205","Tabasco","Jalpa de Méndez","NULL","Rivera Alta","Ranchería"
"86205","Tabasco","Jalpa de Méndez","NULL","Santuario 1ra Secc","Ranchería"
"86205","Tabasco","Jalpa de Méndez","NULL","Santuario 2da Secc","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","El Juncal","Ejido"
"86207","Tabasco","Jalpa de Méndez","NULL","El Pulpito","Ejido"
"86207","Tabasco","Jalpa de Méndez","NULL","La Concepción","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","Nabor Cornelio Alvarez","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","San Hipolito","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","San Nicolás","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","Santa Lucia","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","Tierra Adentro 1ra Secc (el Vigil)","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","Vicente Guerrero 1a Secc","Ranchería"
"86207","Tabasco","Jalpa de Méndez","NULL","Vicente Guerrero 2a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Benito Juárez 1a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Benito Juárez 2a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Benito Juárez 3a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Boquiapa","Pueblo"
"86208","Tabasco","Jalpa de Méndez","NULL","Chacalapa 1a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Chacalapa 2a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","El Carmen","Ejido"
"86208","Tabasco","Jalpa de Méndez","NULL","Hermenegildo Galeana 1a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Hermenegildo Galeana 2a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Huapacal 1a Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Huapacal 2da Secc","Ranchería"
"86208","Tabasco","Jalpa de Méndez","NULL","Tierra Adentro 1a Secc","Ranchería"
"86209","Tabasco","Jalpa de Méndez","NULL","Ayapa","Pueblo"
"86209","Tabasco","Jalpa de Méndez","NULL","El Clavo","Pueblo"
"86209","Tabasco","Jalpa de Méndez","NULL","Gregorio Mendez","Ranchería"
"86209","Tabasco","Jalpa de Méndez","NULL","Iquinuapa","Pueblo"
"86209","Tabasco","Jalpa de Méndez","NULL","La Ensenada","Ranchería"
"86209","Tabasco","Jalpa de Méndez","NULL","Pueblo Viejo","Ranchería"
"86209","Tabasco","Jalpa de Méndez","NULL","Soyataco","Pueblo"
"86209","Tabasco","Jalpa de Méndez","NULL","Tomas Garrido","Ranchería"
"86209","Tabasco","Jalpa de Méndez","NULL","Trinidad","Ranchería"
"86214","Tabasco","Jalpa de Méndez","NULL","El Novillero","Ejido"
"86214","Tabasco","Jalpa de Méndez","NULL","El Recreo","Ranchería"
"86214","Tabasco","Jalpa de Méndez","NULL","Mecoacán 2da. Sección (San Lorenzo)","Ranchería"
"86215","Tabasco","Jalpa de Méndez","NULL","Nicolás Bravo","Ranchería"
"86216","Tabasco","Jalpa de Méndez","NULL","Campo Petrolero Mecoacan","Ranchería"
"86216","Tabasco","Jalpa de Méndez","NULL","El Carmen","Colonia"
"86216","Tabasco","Jalpa de Méndez","NULL","La Ceiba","Ejido"
"86216","Tabasco","Jalpa de Méndez","NULL","Mecoacan","Pueblo"
"86216","Tabasco","Jalpa de Méndez","NULL","Reforma 1a Secc","Ranchería"
"86216","Tabasco","Jalpa de Méndez","NULL","Reforma 2da Secc","Ranchería"
"86216","Tabasco","Jalpa de Méndez","NULL","Reforma 3ra Secc","Ranchería"
"86216","Tabasco","Jalpa de Méndez","NULL","San Gregorio","Colonia"
"86770","Tabasco","Jonuta","NULL","Jose Maria Pino Suárez","Pueblo"
"86770","Tabasco","Jonuta","NULL","Sitio Nuevo","Ranchería"
"86771","Tabasco","Jonuta","NULL","Esquipulas","Ranchería"
"86773","Tabasco","Jonuta","NULL","El Chochal","Ranchería"
"86773","Tabasco","Jonuta","NULL","Hidalgo y Tamarindo","Ranchería"
"86773","Tabasco","Jonuta","NULL","La Lagunita","Ranchería"
"86775","Tabasco","Jonuta","NULL","Encarnación (las Palmas)","Ranchería"
"86776","Tabasco","Jonuta","NULL","Elpidio Sanchez","Ranchería"
"86776","Tabasco","Jonuta","NULL","Francisco J Mújica","Ranchería"
"86776","Tabasco","Jonuta","NULL","San Jose","Ranchería"
"86776","Tabasco","Jonuta","NULL","San Miguel","Ranchería"
"86776","Tabasco","Jonuta","NULL","Torno de La Bola","Ranchería"
"86777","Tabasco","Jonuta","NULL","Ribera Baja 1ra. Sección A","Ranchería"
"86777","Tabasco","Jonuta","NULL","Ribera Baja 1ra. Sección B","Ranchería"
"86777","Tabasco","Jonuta","NULL","Ribera Baja 2da. Sección (Gran Poder)","Ranchería"
"86777","Tabasco","Jonuta","NULL","San José Girabal","Ranchería"
"86777","Tabasco","Jonuta","NULL","Santa Anita","Ranchería"
"86780","Tabasco","Jonuta","NULL","5 de Mayo","Colonia"
"86780","Tabasco","Jonuta","NULL","Certeza Tabasco","Colonia"
"86780","Tabasco","Jonuta","NULL","El Chinal","Ejido"
"86780","Tabasco","Jonuta","NULL","El Zapotal","Ranchería"
"86780","Tabasco","Jonuta","NULL","Jonuta","Ciudad"
"86780","Tabasco","Jonuta","NULL","Jonuta 2000","Colonia"
"86780","Tabasco","Jonuta","NULL","Solidaridad","Colonia"
"86780","Tabasco","Jonuta","NULL","Zapotal 2da. Sección","Ranchería"
"86781","Tabasco","Jonuta","NULL","La Guayaba (Alto Amatitán)","Ranchería"
"86781","Tabasco","Jonuta","NULL","Playa Larga","Ejido"
"86782","Tabasco","Jonuta","NULL","15 de Mayo","Ranchería"
"86782","Tabasco","Jonuta","NULL","Boca de San Antonio","Ranchería"
"86782","Tabasco","Jonuta","NULL","Chanero Río","Ranchería"
"86782","Tabasco","Jonuta","NULL","Constitución de 1917 (Jonutilla)","Ranchería"
"86782","Tabasco","Jonuta","NULL","Corozal Del Rio","Ranchería"
"86782","Tabasco","Jonuta","NULL","Esperanza","Ranchería"
"86782","Tabasco","Jonuta","NULL","Torno Largo 1a Secc","Ranchería"
"86782","Tabasco","Jonuta","NULL","Torno Largo 2a Secc","Ranchería"
"86783","Tabasco","Jonuta","NULL","Bajo Amatitan (Carlos Pellicer)","Ranchería"
"86783","Tabasco","Jonuta","NULL","Bajo Amatitan Santa Rita","Ranchería"
"86783","Tabasco","Jonuta","NULL","Barrilito (el Pichal)","Ranchería"
"86783","Tabasco","Jonuta","NULL","Boca de Amatitán","Ranchería"
"86783","Tabasco","Jonuta","NULL","Chanero","Ranchería"
"86783","Tabasco","Jonuta","NULL","Cocorbao","Ranchería"
"86783","Tabasco","Jonuta","NULL","Federico Alvarez","Ranchería"
"86783","Tabasco","Jonuta","NULL","San Cristóbal","Ranchería"
"86785","Tabasco","Jonuta","NULL","El Pitero","Ranchería"
"86785","Tabasco","Jonuta","NULL","El Tinto","Ranchería"
"86785","Tabasco","Jonuta","NULL","Frutilla","Ranchería"
"86785","Tabasco","Jonuta","NULL","Los Pájaros","Ranchería"
"86785","Tabasco","Jonuta","NULL","Monte Grande (Nuevo Mundo)","Ranchería"
"86785","Tabasco","Jonuta","NULL","Playa Chiquita","Ejido"
"86785","Tabasco","Jonuta","NULL","Pueblo Nuevo","Ranchería"
"86785","Tabasco","Jonuta","NULL","Tomás Garrido Canabal (El Rincón)","Ranchería"
"86785","Tabasco","Jonuta","NULL","Torno Largo 3a Secc","Ranchería"
"86785","Tabasco","Jonuta","NULL","Trinidad y Catalina","Ejido"
"86785","Tabasco","Jonuta","NULL","Venustiano Carranza","Ranchería"
"86786","Tabasco","Jonuta","NULL","Boca de San Jerónimo","Ranchería"
"86786","Tabasco","Jonuta","NULL","Cuyo de Guadalupe","Ranchería"
"86786","Tabasco","Jonuta","NULL","El Barrial","Ranchería"
"86786","Tabasco","Jonuta","NULL","Isla Helva de Guadalupe","Ranchería"
"86786","Tabasco","Jonuta","NULL","Monte Grande","Pueblo"
"86787","Tabasco","Jonuta","NULL","Bejucal","Ranchería"
"86788","Tabasco","Jonuta","NULL","Alto Amatitan Boca de San Jerónimo","Ranchería"
"86788","Tabasco","Jonuta","NULL","El Cantemo","Ranchería"
"86788","Tabasco","Jonuta","NULL","El Porvenir","Ranchería"
"86789","Tabasco","Jonuta","NULL","El Aguacatal","Ranchería"
"86789","Tabasco","Jonuta","NULL","Las Canoas","Ranchería"
"86789","Tabasco","Jonuta","NULL","Las Patronas","Ranchería"
"86789","Tabasco","Jonuta","NULL","Santa Rita","Ranchería"
"86789","Tabasco","Jonuta","NULL","Santa Rita 2a Sección","Ranchería"
"86790","Tabasco","Jonuta","NULL","Sacrificio","Ranchería"
"86793","Tabasco","Jonuta","NULL","Italia","Ranchería"
"86793","Tabasco","Jonuta","NULL","La Piñuela","Ranchería"
"86795","Tabasco","Jonuta","NULL","Güiro Arrancado","Ranchería"
"86797","Tabasco","Jonuta","NULL","Cocoyolar","Ranchería"
"86797","Tabasco","Jonuta","NULL","Guarda Tierra","Ranchería"
"86797","Tabasco","Jonuta","NULL","Zapotal 1a Sec A","Ranchería"
"86797","Tabasco","Jonuta","NULL","Zapotal 1a Secc B","Ranchería"
"86799","Tabasco","Jonuta","NULL","Rio Chico","Ranchería"
"86700","Tabasco","Macuspana","NULL","Abasolo","Ejido"
"86700","Tabasco","Macuspana","NULL","Abasolo 1ra. Sección","Ranchería"
"86700","Tabasco","Macuspana","NULL","Carlos Greene 1a","Ranchería"
"86700","Tabasco","Macuspana","NULL","Guillermo Prieto","Ranchería"
"86700","Tabasco","Macuspana","NULL","Jose Maria Pino Suárez 1a Secc","Ranchería"
